Time,Seq,Pose.Position.x,Pose.Position.y,Pose.Position.z,Pose.Orientation.x,Pose.Orientation.y,Pose.Orientation.z,Pose.Orientation.w,Roll(deg),Pitch(deg),Yaw(deg)
91256000000,30,1.4466982753518784,1.5792522185648334,0.0,0.0,0.0,0.9388146255751753,0.3444228488444742,0.0,-0.0,139.70686339201467
91456000000,31,1.4254940913915304,1.593002348011792,0.0,0.0,0.0,0.9786908883762603,0.2053390976148634,0.0,-0.0,156.3012995683218
91656000000,32,1.4115925177213362,1.5950878859425492,0.0,0.0,0.0,0.9981908257226549,0.0601254974459619,0.0,-0.0,173.1059675066997
92056000000,33,1.3938704866049647,1.5947999502103476,0.0,0.0,0.0,-0.9910015740617176,0.13385021556649832,0.0,0.0,-164.61572262055623
93856000000,34,1.1864888851479738,1.5363477424196934,0.0,0.0,0.0,-0.9996040135670204,0.028139226370034156,0.0,0.0,-176.7750564912702
94456000000,35,1.0641097390569385,1.5392110892501722,0.0,0.0,0.0,0.9952988379709451,0.09685155204583194,0.0,-0.0,168.88420514062088
94856000000,36,0.996358353469589,1.557515013372952,0.0,0.0,0.0,0.9741828645426187,0.22576037391787276,0.0,-0.0,153.90481019529196
95456000000,37,0.8972339053378043,1.624937761835173,0.0,0.0,0.0,0.9453155017571888,0.32615732727865293,0.0,-0.0,141.9285878853416
96856000000,38,0.7036610386740105,1.82453076472317,0.0,0.0,0.0,0.9030371432012185,0.4295624727545248,0.0,-0.0,129.12040645662262
98656000000,39,0.5559173611879955,2.0229543057631183,0.0,0.0,0.0,0.8703551091447606,0.49242459725892235,0.0,-0.0,120.99986344743743
99256000000,40,0.5229096553771119,2.0979088635964374,0.0,0.0,0.0,0.8124302080884205,0.5830584507452112,0.0,-0.0,108.6681068903519
100456000000,41,0.5075484598383713,2.137417939278114,0.0,0.0,0.0,0.8702968763280455,0.49252750893086844,0.0,-0.0,120.98631357185636
101856000000,42,0.5383261579416092,2.0628971359304913,0.0,0.0,0.0,0.8003913578716794,0.5994778346564027,0.0,-0.0,106.33498109144436
104056000000,43,0.5276117432210152,2.0997948605966523,0.0,0.0,0.0,0.7163494016805723,0.6977417392645262,0.0,-0.0,91.50779389473881
104456000000,44,0.5238173401419176,2.074115395417483,0.0,0.0,0.0,0.6181138009826749,0.7860886267048711,0.0,-0.0,76.3570493660555
107856000000,45,0.5274219384932108,2.1037546570873564,0.0,0.0,0.0,0.5182755347650503,0.8552136984777554,0.0,-0.0,62.43329741479893
110456000000,46,0.4864527298756983,2.0198539179711354,0.0,0.0,0.0,0.3954390995309378,0.9184921984220449,0.0,-0.0,46.586724771915875
110656000000,47,0.4894326434087239,2.020375345641575,0.0,0.0,0.0,0.2902754741462327,0.956943127416243,0.0,-0.0,33.74889794907557
111256000000,48,0.5051589626623258,2.022319766164827,0.0,0.0,0.0,0.13535540949974018,0.9907971099671,0.0,-0.0,15.55834398638141
111856000000,49,0.5102799762211081,2.0239996106728655,0.0,0.0,0.0,-0.018036974053592426,0.9998373205511935,0.0,0.0,-2.0669970641123143
112056000000,50,0.4874732368230849,2.027892265273767,0.0,0.0,0.0,-0.12418200094929761,0.992259457319621,0.0,0.0,-14.267039666102303
112256000000,51,0.4610693654206006,2.0295598203246286,0.0,0.0,0.0,-0.2506353002884426,0.9680815803687839,0.0,0.0,-29.03021831608026
112456000000,52,0.44583245179018527,2.0427744779814887,0.0,0.0,0.0,-0.36931660640940595,0.9293036340347754,0.0,0.0,-43.34695361923881
112656000000,53,0.43459048189156857,2.0569380062002773,0.0,0.0,0.0,-0.481847635167812,0.8762550179503608,0.0,0.0,-57.612287322099746
115256000000,54,0.4457652648202399,2.0336095659195013,0.0,0.0,0.0,-0.5751972434138632,0.8180147499703736,0.0,0.0,-70.22689288370736
117056000000,55,0.43912083896138837,2.076089648267737,0.0,0.0,0.0,-0.6674811431190611,0.7446267008242932,0.0,0.0,-83.74590925633485
117456000000,56,0.43825893192865345,2.0526003885048865,0.0,0.0,0.0,-0.7715878230644339,0.6361228114905862,0.0,0.0,-100.99337774038963
118456000000,57,0.42921981320195157,2.020867371773936,0.0,0.0,0.0,-0.8359850619187484,0.5487521993110428,0.0,0.0,-113.43709864520541
118856000000,58,0.43255357299241404,2.031327116610407,0.0,0.0,0.0,-0.9136733871774424,0.40644918693940013,0.0,0.0,-132.03605484547552
119856000000,59,0.46283702940789284,2.052570142204226,0.0,0.0,0.0,-0.8578769442962807,0.513855182366468,0.0,0.0,-118.15807111639401
120256000000,60,0.45799997662096786,2.0523023315029274,0.0,0.0,0.0,-0.73884809991663,0.6738720095460157,0.0,0.0,-95.2667671753316
120456000000,61,0.45729568259882364,2.051499837235198,0.0,0.0,0.0,-0.6673358885632092,0.7447568810259843,0.0,0.0,-83.72355780012063
120656000000,62,0.46115540797420385,2.0513829255604046,0.0,0.0,0.0,-0.590754395064456,0.8068514390592785,0.0,0.0,-72.42112131068299
121056000000,63,0.4543231371718697,2.0539151570429492,0.0,0.0,0.0,-0.41737949109077954,0.9087322820373457,0.0,0.0,-49.33850801494944
121456000000,64,0.4517949001506187,2.0477618058072307,0.0,0.0,0.0,-0.22800637656884293,0.973659638808114,0.0,0.0,-26.359454323880797
122856000000,65,0.4581816488020502,2.0444906966726335,0.0,0.0,0.0,-0.1210366640430711,0.9926480373008979,0.0,0.0,-13.903870340539001
125856000000,66,0.4220753733086414,2.0502240886667424,0.0,0.0,0.0,-0.2398447082043944,0.9708112669032787,0.0,0.0,-27.754750199764267
126656000000,67,0.45096331062257644,2.043801019264927,0.0,0.0,0.0,-0.04339618405254315,0.999057941868077,0.0,0.0,-4.974398542025228
137656000000,68,0.24376010971888,2.0590150434324896,0.0,0.0,0.0,-0.08084406393788009,0.9967267616182521,0.0,0.0,-9.274168389113447
138856000000,69,0.1455997521330184,2.076151016920695,0.0,0.0,0.0,0.15229714490956814,0.9883347508068276,0.0,-0.0,17.520146021336757
139256000000,70,0.15265199161514115,2.080973871499672,0.0,0.0,0.0,0.2672807903185188,0.9636186896935468,0.0,-0.0,31.005043783709695
140256000000,71,0.13199312035285138,2.073396167288317,0.0,0.0,0.0,0.1389489506736009,0.990299545141118,0.0,-0.0,15.974062253171846
141456000000,72,0.2848155315855685,2.12478553420782,0.0,0.0,0.0,0.3087814773820145,0.951133008167512,0.0,-0.0,35.971624006007445
141656000000,73,0.2845711503351677,2.1326029333156917,0.0,0.0,0.0,0.48586187595460845,0.8740356042484017,0.0,-0.0,58.13791123586862
141856000000,74,0.2835361812181757,2.134576399203412,0.0,0.0,0.0,0.6502035843831921,0.7597600271501845,0.0,-0.0,81.11390604381212
142056000000,75,0.2905771039322857,2.141875137909818,0.0,0.0,0.0,0.7576946073777735,0.65260928736162,0.0,-0.0,98.5227578568734
142256000000,76,0.2891133104086215,2.1507206479297953,0.0,0.0,0.0,0.8431619114411648,0.5376597354227683,0.0,-0.0,114.9510628913395
142456000000,77,0.29951394913940693,2.138181282558274,0.0,0.0,0.0,0.9062566730581685,0.4227278587194603,0.0,-0.0,129.98614240881147
142656000000,78,0.3216545578612998,2.1211033701674413,0.0,0.0,0.0,0.9591760814440027,0.2828095556831982,0.0,-0.0,147.14408084143147
142856000000,79,0.34997486594554905,2.107346625212325,0.0,0.0,0.0,0.9904048789513699,0.13819614954593515,0.0,-0.0,164.1130427683073
143056000000,80,0.3671859335896542,2.1016487869257094,0.0,0.0,0.0,-0.9996948377258756,0.02470286267287868,0.0,0.0,-177.16897247378057
143256000000,81,0.35826169591787793,2.099302948504046,0.0,0.0,0.0,-0.9846036816405496,0.1748015735051473,0.0,0.0,-159.86577775487746
143456000000,82,0.36039658535336017,2.0975048498018873,0.0,0.0,0.0,-0.9550893124138602,0.296318081312666,0.0,0.0,-145.52681573010105
143656000000,83,0.3585209529401726,2.0969796258107603,0.0,0.0,0.0,-0.9091995558294136,0.4163606221529566,0.0,0.0,-130.78993878967995
143856000000,84,0.35605763983106686,2.092235911817852,0.0,0.0,0.0,-0.8459262395434152,0.5332999130432485,0.0,0.0,-115.54262199231914
144056000000,85,0.36593190728884917,2.100061410969284,0.0,0.0,0.0,-0.7578072042371162,0.6524785369698575,0.0,0.0,-98.54253070185895
144256000000,86,0.3665814846494862,2.109407857712936,0.0,0.0,0.0,-0.6639233061480699,0.7478006710035878,0.0,0.0,-83.19955461203512
144456000000,87,0.35907076562259677,2.1084320767011953,0.0,0.0,0.0,-0.5329326888579279,0.8461576384732687,0.0,0.0,-64.40763958537917
144656000000,88,0.3612572332828269,2.1048980275894413,0.0,0.0,0.0,-0.3875722495652936,0.921839330559777,0.0,0.0,-45.60704355994594
144856000000,89,0.35717426305572814,2.108647533873792,0.0,0.0,0.0,-0.27229563536581414,0.9622136389392574,0.0,0.0,-31.60183261608284
145256000000,90,0.37854215612129033,2.1001013139039935,0.0,0.0,0.0,-0.13719372460994692,0.990544235220038,0.0,0.0,-15.770983100307909
145656000000,91,0.3636964859767051,2.1057528359562934,0.0,0.0,0.0,-0.028828300796262547,0.9995843781658456,0.0,0.0,-3.3039376745484392
146056000000,92,0.4032660362393263,2.111876033114107,0.0,0.0,0.0,0.11243611171611732,0.9936589559713941,0.0,-0.0,12.91153175044854
146256000000,93,0.4302828893945661,2.1240315877387106,0.0,0.0,0.0,0.21556345854894007,0.9764898337097112,0.0,-0.0,24.897172538680742
