Time,Seq,Pose.Position.x,Pose.Position.y,Pose.Position.z,Pose.Orientation.x,Pose.Orientation.y,Pose.Orientation.z,Pose.Orientation.w,Roll(deg),Pitch(deg),Yaw(deg)
67549000000,1,-1.7998698373274982,-0.4694071380534669,0.0,0.0,0.0,-0.05253178111367656,0.9986192527550352,0.0,0.0,-6.022470788117924
68549000000,2,-1.6035889602312483,-0.4954958840509101,0.0,0.0,0.0,-0.07827577677536991,0.9969317442885508,0.0,0.0,-8.978928390583297
69549000000,3,-1.4133219837206665,-0.5278504096509049,0.0,0.0,0.0,-0.07471393684798555,0.9972050078297217,0.0,0.0,-8.569571955230552
70549000000,4,-1.2070074150580112,-0.5635536680546372,0.0,0.0,0.0,-0.05676927057505361,0.9983873245982124,0.0,0.0,-6.5087784452500355
71549000000,5,-1.0115149397649827,-0.5816836234177573,0.0,0.0,0.0,-0.04010796779251975,0.9991953517303582,0.0,0.0,-4.597267686036964
72549000000,6,-0.7898822207262362,-0.5978622306729425,0.0,0.0,0.0,-0.025220774381577965,0.9996819056777979,0.0,0.0,-2.890394335407485
73549000000,7,-0.58029369491745,-0.613548668325342,0.0,0.0,0.0,-0.010033573508658319,0.9999496624343879,0.0,0.0,-1.1497821234365506
74549000000,8,-0.36750581035604607,-0.6110065633600515,0.0,0.0,0.0,0.003173756154767155,0.9999949636232525,0.0,-0.0,0.3636862762975606
75549000000,9,-0.15233582299012927,-0.6089403986698688,0.0,0.0,0.0,-0.00014003816036396206,0.9999999901946568,0.0,0.0,-0.016047191171711876
76549000000,10,0.06972337868973183,-0.5989198996051185,0.0,0.0,0.0,0.01042519752686402,0.999945656151636,0.0,-0.0,1.1946612786679265
77549000000,11,0.28230543696708754,-0.6020213411511993,0.0,0.0,0.0,-0.012026098551055442,0.9999276838620083,0.0,0.0,-1.378122602295995
78549000000,12,0.5002470896899711,-0.6004688004202043,0.0,0.0,0.0,-0.015180244092209782,0.9998847734560723,0.0,0.0,-1.7395946532638997
79549000000,13,0.7161944223149014,-0.6082869330826126,0.0,0.0,0.0,-0.017741002694368152,0.9998426160268417,0.0,0.0,-2.0330758164040645
80549000000,14,0.9305724793044249,-0.6134279733680639,0.0,0.0,0.0,0.006517130931513448,0.9999787632767115,0.0,-0.0,0.7468134804509957
81549000000,15,1.1448057913331222,-0.5919860933136736,0.0,0.0,0.0,0.10861832239025078,0.9940835276983154,0.0,-0.0,12.471348078243983
82549000000,16,1.3455483462848643,-0.5230930936333876,0.0,0.0,0.0,0.22587927538969402,0.9741553022744509,0.0,-0.0,26.10917619089258
83549000000,17,1.5259607180566845,-0.3986367445377862,0.0,0.0,0.0,0.3277768770271066,0.9447551634610721,0.0,-0.0,38.26779279881993
84949000000,18,1.7317327362018258,-0.1985044034085599,0.0,0.0,0.0,0.40636089670169007,0.9137126581326311,0.0,-0.0,47.95287216203438
86549000000,19,1.9245235848001703,0.010006709253313631,0.0,0.0,0.0,0.42916305458296966,0.9032270326894645,0.0,-0.0,50.82891441144665
87749000000,20,1.9937173289395531,0.09878250708744571,0.0,0.0,0.0,0.5454829455443118,0.8381219219900535,0.0,-0.0,66.11534523877543
87949000000,21,1.9948255319556696,0.10836678015547563,0.0,0.0,0.0,0.6421210049985847,0.7666032969793487,0.0,-0.0,79.90031986655296
88149000000,22,1.999001158800363,0.09985977128788542,0.0,0.0,0.0,0.7142950942334557,0.6998446387263524,0.0,-0.0,91.17091865432113
