Time,Seq,Pose.Position.x,Pose.Position.y,Pose.Position.z,Pose.Orientation.x,Pose.Orientation.y,Pose.Orientation.z,Pose.Orientation.w,Roll(deg),Pitch(deg),Yaw(deg)
619256000000,576,-2.5170852887515105,0.09656780797789302,0.0,0.0,0.0,0.9944404797987798,0.1053002000832504,0.0,-0.0,167.91107471762837
633056000000,577,-2.2995588309470305,0.06354272511333144,0.0,0.0,0.0,0.9748118406679892,0.22302886650271703,0.0,-0.0,154.22600910611726
633656000000,578,-2.1871218359300313,-0.005373152914259303,0.0,0.0,0.0,0.9468279110875976,0.3217404338678874,0.0,-0.0,142.4635767019647
634256000000,579,-2.0966896994492585,-0.09633512024636763,0.0,0.0,0.0,0.8978152727301079,0.44037226984968303,0.0,-0.0,127.7447283457129
635056000000,580,-1.9992635024612193,-0.24006569824061502,0.0,0.0,0.0,0.8449792417219623,0.5347991034575299,0.0,-0.0,115.33942373702052
636256000000,581,-1.9002041583869602,-0.4767825181760634,0.0,0.0,0.0,0.8047330021507153,0.5936369220740038,0.0,-0.0,107.1689555065562
637456000000,582,-1.8462974081683237,-0.7223969555486346,0.0,0.0,0.0,0.7402035167579198,0.6723828922416214,0.0,-0.0,95.49750992143014
637856000000,583,-1.8475585282959692,-0.7676461209481968,0.0,0.0,0.0,0.5847983495512082,0.8111787043322716,0.0,-0.0,71.57749121998296
638056000000,584,-1.8514899957652273,-0.7831274518782432,0.0,0.0,0.0,0.4920720681915706,0.8705544668231106,0.0,-0.0,58.95372764605144
638256000000,585,-1.8644148910438967,-0.7981948947392278,0.0,0.0,0.0,0.35876088979632437,0.9334294959730755,0.0,-0.0,42.048235025172836
638656000000,586,-1.8762180739227114,-0.8060988840794429,0.0,0.0,0.0,0.25104927278141304,0.9679743088718438,0.0,-0.0,29.079222844207887
639056000000,587,-1.9059110107832906,-0.8298391866251776,0.0,0.0,0.0,0.35497819953534876,0.9348745786760073,0.0,-0.0,41.58421657345969
639656000000,588,-1.9446101622943543,-0.8756266745705812,0.0,0.0,0.0,0.46575853101481485,0.8849118548120608,0.0,-0.0,55.51864784919727
640056000000,589,-1.929255655003935,-0.8408887382429504,0.0,0.0,0.0,0.5635204045385467,0.8261021448154657,0.0,-0.0,68.5992170435637
640456000000,590,-1.9246900882176194,-0.8357835064825998,0.0,0.0,0.0,0.7614801694864266,0.6481882068341903,0.0,-0.0,99.18972137907843
640656000000,591,-1.922969597173515,-0.8303456453816884,0.0,0.0,0.0,0.853768498405652,0.5206528124673467,0.0,-0.0,117.24789788035226
640856000000,592,-1.9264673647253054,-0.8259244166458137,0.0,0.0,0.0,0.9203836486368842,0.3910165460972931,0.0,-0.0,133.96446667098277
641656000000,593,-1.8669369184743727,-0.8685648803613651,0.0,0.0,0.0,0.9624868191171224,0.2713284412401391,0.0,-0.0,148.51333571876003
642656000000,594,-1.8174132025446121,-0.8926519406197603,0.0,0.0,0.0,0.9912958627139289,0.1316530005972042,0.0,-0.0,164.86975330340286
658256000000,595,-1.7411262951343724,-0.9122807023072804,0.0,0.0,0.0,0.999947161841591,0.010279762883785789,0.0,-0.0,178.8220051969626
659656000000,596,-1.8051849428643647,-0.9189208973723287,0.0,0.0,0.0,-0.9923968915378619,0.12307887579105176,0.0,0.0,-165.8603464365239
660056000000,597,-1.8423723893530142,-0.9346544704917485,0.0,0.0,0.0,-0.9578275884393023,0.2873435414700504,0.0,0.0,-146.60203124674186
661056000000,598,-1.845708352164373,-0.9392998575774401,0.0,0.0,0.0,-0.9225947496572511,0.38577056381335545,0.0,0.0,-134.61682772473486
671856000000,599,-1.8511734755700446,-0.9387888774847784,0.0,0.0,0.0,-0.8400016904932446,0.5425837815199523,0.0,0.0,-114.28059626688015
672056000000,600,-1.8533129371766364,-0.9415120634540978,0.0,0.0,0.0,-0.781252261812492,0.6242154302905893,0.0,0.0,-102.75074946957028
672456000000,601,-1.8512184478616556,-0.94497166341002,0.0,0.0,0.0,-0.6426833915256421,0.7661318804599494,0.0,0.0,-79.98441103503058
672856000000,602,-1.8474045620363901,-0.9496807529528515,0.0,0.0,0.0,-0.48054688225415126,0.8769690381967968,0.0,0.0,-57.44225169383807
673056000000,603,-1.8476409104818727,-0.9544994681640142,0.0,0.0,0.0,-0.3896002698067563,0.9209840551098063,0.0,0.0,-45.85925862211223
673456000000,604,-1.8707479637890516,-0.9363053107880797,0.0,0.0,0.0,-0.26415030598235795,0.9644815269612097,0.0,0.0,-30.632939924922077
676456000000,605,-1.9130937748995627,-0.9149002771361167,0.0,0.0,0.0,-0.3729521132552616,0.9278505920774285,0.0,0.0,-43.79559472757026
679456000000,606,-1.9438068835576103,-0.8798992027887257,0.0,0.0,0.0,-0.48781046762980174,0.8729495676559982,0.0,0.0,-58.393542558854044
679656000000,607,-1.9417471953649899,-0.8853834464804597,0.0,0.0,0.0,-0.6000060761947666,0.7999954428178699,0.0,0.0,-73.7406656449561
