Time,Seq,Pose.Position.x,Pose.Position.y,Pose.Position.z,Pose.Orientation.x,Pose.Orientation.y,Pose.Orientation.z,Pose.Orientation.w,Roll(deg),Pitch(deg),Yaw(deg)
576086000000,705,0.6576463388792128,0.9846983331119142,0.0,0.0,0.0,0.11291844773608783,0.9936042593310842,0.0,-0.0,12.967157633312915
576286000000,706,0.5938025916815796,1.0283834748662801,0.0,0.0,0.0,0.24356298732955187,0.9698850814416647,0.0,-0.0,28.19385328855547
576686000000,707,0.5552202737960438,1.3038659723919965,0.0,0.0,0.0,0.4783346595538629,0.8781776320708072,0.0,-0.0,57.15338476528927
576886000000,708,0.7050088795338287,1.206835455177896,0.0,0.0,0.0,0.5126923413589871,0.8585723982937257,0.0,-0.0,61.68666447788832
577086000000,709,0.5548739695435956,1.1097896084915164,0.0,0.0,0.0,0.6306434948982464,0.7760726656328809,0.0,-0.0,78.19522878933493
577286000000,710,0.463828749158337,1.10814347538578,0.0,0.0,0.0,0.7232432737862668,0.6905933441055764,0.0,-0.0,92.64580887263696
577686000000,711,0.5107672336482398,1.100504218398795,0.0,0.0,0.0,0.8293932664715912,0.5586652034372502,0.0,-0.0,112.07292431625459
578086000000,712,0.6607595663682608,1.0433714991268457,0.0,0.0,0.0,0.8952646538753632,0.4455347343602136,0.0,-0.0,127.08488801919964
578486000000,713,0.5459003976629061,1.1031638194645788,0.0,0.0,0.0,0.9767922708228948,0.2141888411207562,0.0,-0.0,155.26411448462247
578686000000,714,0.47909976357119566,1.1147382703377284,0.0,0.0,0.0,0.9966245530987267,0.08209445877014672,0.0,-0.0,170.58206902034226
578886000000,715,0.6625870529606334,1.3224925625957522,0.0,0.0,0.0,0.9999345258786341,0.011443074581214819,0.0,-0.0,178.68869162463977
579086000000,716,0.4161614259450464,1.263714106131621,0.0,0.0,0.0,-0.9862916501356999,0.16501145679194007,0.0,0.0,-161.00419996544116
579486000000,717,0.30287614958781,1.473077475337168,0.0,0.0,0.0,-0.9132302616147928,0.40744384799745964,0.0,0.0,-131.91127568686062
579886000000,718,0.5471089180482288,1.1759790000643522,0.0,0.0,0.0,-0.8739885775096188,0.4859464645233188,0.0,0.0,-121.85099837298249
580085000000,719,0.5062701237229442,1.4205096737060567,0.0,0.0,0.0,-0.7917548066577776,0.6108390345535435,0.0,0.0,-104.69960923795965
580286000000,720,0.5152603261843893,1.4070570738047428,0.0,0.0,0.0,-0.7248816394679195,0.6888734345017967,0.0,0.0,-92.91800504633446
580486000000,721,0.5528554380970173,1.406915739595875,0.0,0.0,0.0,-0.6666570121200739,0.7453646276763713,0.0,0.0,-83.61914550331329
580886000000,722,0.6409813083334018,1.254905475276372,0.0,0.0,0.0,-0.5476486066852492,0.8367084340412169,0.0,0.0,-66.41169328054148
581286000000,723,0.8147814438353302,1.3023643119177195,0.0,0.0,0.0,-0.4137522527150246,0.9103895173898052,0.0,0.0,-48.881528883902796
581686000000,724,0.8548540659026941,1.201174593836743,0.0,0.0,0.0,-0.25692646675996,0.9664309549462099,0.0,0.0,-29.775534791904136
581886000000,725,0.8692857877632431,1.3050068555895742,0.0,0.0,0.0,-0.14408700791205012,0.989565022699849,0.0,0.0,-16.568826841734506
582286000000,726,1.0638274080070766,1.1482980993311407,0.0,0.0,0.0,-0.02728467411313032,0.9996277039771058,0.0,0.0,-3.1269814080239877
