Time,Seq,Pose.Position.x,Pose.Position.y,Pose.Position.z,Pose.Orientation.x,Pose.Orientation.y,Pose.Orientation.z,Pose.Orientation.w,Roll(deg),Pitch(deg),Yaw(deg)
1225271000000,1068,-0.08529850080770451,1.3321682853560795,0.0,0.0,0.0,-0.6528199665510102,0.7575130964361857,0.0,0.0,-81.50910847610555
1225671000000,1069,-0.22257298296256325,1.4146639134884782,0.0,0.0,0.0,-0.5553174919726629,0.8316384329197344,0.0,0.0,-67.46517124613892
1236271000000,1070,-0.27988714956143046,1.4250342050546065,0.0,0.0,0.0,-0.4343315815562531,0.9007530612009286,0.0,0.0,-51.485538001894746
1236671000000,1071,-0.23700853736591662,1.3937535289425553,0.0,0.0,0.0,-0.2494826070626847,0.9683792794010031,0.0,0.0,-28.89379531785544
1236871000000,1072,-0.3471174402843975,1.395438044067054,0.0,0.0,0.0,-0.11480989125306555,0.993387481736336,0.0,0.0,-13.185319985449787
1237071000000,1073,-0.3794693523271207,1.407399776961429,0.0,0.0,0.0,-0.013426248384172338,0.9999098638649019,0.0,0.0,-1.5385809617397637
1237271000000,1074,-0.5693498352124985,1.3483769950361806,0.0,0.0,0.0,0.14739047801644412,0.9890783826320764,0.0,-0.0,16.95146217330655
1237471000000,1075,-0.6036410951790495,1.349095889510112,0.0,0.0,0.0,0.2500943471185962,0.9682214713273628,0.0,-0.0,28.966190461116323
1237671000000,1076,-0.34561688225246623,1.4621792246670942,0.0,0.0,0.0,0.2545737641286954,0.9670533587229545,0.0,-0.0,29.49666029835425
1238071000000,1077,-0.04105080550547099,1.4815684911607976,0.0,0.0,0.0,0.3487242621042722,0.937225367251565,0.0,-0.0,40.81861025418492
1238471000000,1078,0.11247477354516687,1.4927461195318827,0.0,0.0,0.0,0.48656428554395065,0.8736447768018217,0.0,-0.0,58.230022134928305
1238871000000,1079,0.07318314179124122,1.5143939926675456,0.0,0.0,0.0,0.6602817859540333,0.7510179512750358,0.0,-0.0,82.64273386136126
1239271000000,1080,0.14748105003504836,1.4990377897083529,0.0,0.0,0.0,0.7821363814882999,0.6231072786867351,0.0,-0.0,102.91319762243447
1239671000000,1081,0.05280144219279254,1.5171754018515733,0.0,0.0,0.0,0.9065576205140317,0.42208207814113247,0.0,-0.0,130.06778452779906
1239871000000,1082,0.31735207003334287,1.5144333177796236,0.0,0.0,0.0,0.9110393645563993,0.4123193861906958,0.0,-0.0,131.2987629481375
1240071000000,1083,0.18594560388818598,1.5559972055238827,0.0,0.0,0.0,0.9611091173645301,0.27616890577828274,0.0,-0.0,147.93662914897595
