Time,Seq,Pose.Position.x,Pose.Position.y,Pose.Position.z,Pose.Orientation.x,Pose.Orientation.y,Pose.Orientation.z,Pose.Orientation.w,Roll(deg),Pitch(deg),Yaw(deg)
794056000000,683,-0.9454097799058947,-2.0508378464545314,0.0,0.0,0.0,-0.32481598720430216,0.9457772329975461,0.0,0.0,-37.90885401086699
794456000000,684,-0.9515615069366198,-2.0382543208435018,0.0,0.0,0.0,-0.43051032101812214,0.9025856543823824,0.0,0.0,-50.99990150627458
795256000000,685,-0.9954785216714179,-1.9785288619712458,0.0,0.0,0.0,-0.31104522099402687,0.9503951128329612,0.0,0.0,-36.24446329176175
795656000000,686,-0.9509836148196189,-2.001016554679422,0.0,0.0,0.0,-0.20788908686592036,0.9781524050791134,0.0,0.0,-23.997351917319868
796456000000,687,-0.7912537449758092,-2.047611260607396,0.0,0.0,0.0,-0.0744637720223664,0.9972237194612857,0.0,0.0,-8.540825099713878
797456000000,688,-0.5731389364054971,-2.0598864215742174,0.0,0.0,0.0,0.01665680383437286,0.9998612658194251,0.0,-0.0,1.9088173933292167
798456000000,689,-0.35203378852859835,-2.0380911506063777,0.0,0.0,0.0,0.06020897092303136,0.9981857942389231,0.0,-0.0,6.903615210081816
799456000000,690,-0.13475461814036663,-2.020686790900167,0.0,0.0,0.0,0.029399714545619744,0.9995677349657881,0.0,-0.0,3.3694446363994714
800656000000,691,0.10639657226023053,-2.0145261919521475,0.0,0.0,0.0,0.001711276737570321,0.9999985357648917,0.0,-0.0,0.1960979649945763
802056000000,692,0.3285728308699014,-2.018681202713983,0.0,0.0,0.0,-0.030133183737044242,0.9995458925121294,0.0,0.0,-3.45353127681484
803056000000,693,0.4183762369724677,-2.023319127344011,0.0,0.0,0.0,0.11096319190342584,0.9938245167244585,0.0,-0.0,12.74168465579302
803456000000,694,0.4219141163586905,-2.01861638289634,0.0,0.0,0.0,0.2172188389305998,0.9761229307897864,0.0,-0.0,25.09146869070726
