Time,Seq,Pose.Position.x,Pose.Position.y,Pose.Position.z,Pose.Orientation.x,Pose.Orientation.y,Pose.Orientation.z,Pose.Orientation.w,Roll(deg),Pitch(deg),Yaw(deg)
93080000000,38,0.3529262394784793,2.254702709382553,0.0,0.0,0.0,0.9992347266723983,0.039114716053392166,0.0,-0.0,175.51663998293796
93480000000,39,0.2737526771940709,2.2494242789320458,0.0,0.0,0.0,-0.9971476228004332,0.0754759454624121,0.0,0.0,-171.34286103226805
94280000000,40,0.13614271629837732,2.211562949767795,0.0,0.0,0.0,-0.9796387436362798,0.2007683539971658,0.0,0.0,-156.8362122586215
96080000000,41,-0.08723488366273871,2.0897729521193757,0.0,0.0,0.0,-0.9748292443232266,0.22295278516360137,0.0,0.0,-154.23495257712304
96680000000,42,-0.209246012672188,2.048682566437505,0.0,0.0,0.0,-0.9933454603321438,0.11517289801650948,0.0,0.0,-166.77280472309423
97480000000,43,-0.37907857220591545,2.030880818771057,0.0,0.0,0.0,-0.9999986956852339,0.0016151247106704716,0.0,0.0,-179.8149202609152
98480000000,44,-0.592557052617957,2.0504418062974654,0.0,0.0,0.0,0.9954499610762726,0.09528575440876459,0.0,-0.0,169.06446611120302
99880000000,45,-0.787493670323664,2.111480402295015,0.0,0.0,0.0,0.9747325475965389,0.22337515675643285,0.0,-0.0,154.1853001693314
100680000000,46,-0.8827475346394903,2.1726955067075315,0.0,0.0,0.0,0.9403114776202449,0.3403150379510605,0.0,-0.0,140.20786191878017
101680000000,47,-0.9376350108716263,2.22786347725608,0.0,0.0,0.0,0.888798380066476,0.4582984176180493,0.0,-0.0,125.44527620903688
102280000000,48,-0.9350535288759609,2.233452898961259,0.0,0.0,0.0,0.95934771561772,0.28222678919454525,0.0,-0.0,147.21369698956715
102480000000,49,-0.9405787570450136,2.2327894240241957,0.0,0.0,0.0,0.9890331279320729,0.1476938450068251,0.0,-0.0,163.01338986266146
102680000000,50,-0.9403697902658368,2.2335518191898887,0.0,0.0,0.0,0.9999360852642806,0.011305988959197938,0.0,-0.0,178.70440149610332
102880000000,51,-0.9421923099222004,2.2315717289210792,0.0,0.0,0.0,-0.9926338949350296,0.12115259232105861,0.0,0.0,-166.08274677224586
