Time,Seq,Pose.Position.x,Pose.Position.y,Pose.Position.z,Pose.Orientation.x,Pose.Orientation.y,Pose.Orientation.z,Pose.Orientation.w,Roll(deg),Pitch(deg),Yaw(deg)
1357871000000,1300,0.4942726621385699,-1.561823065404714,0.0,0.0,0.0,-0.1475454178940867,0.9890552813965756,0.0,0.0,-16.969413237403923
1359671000000,1301,1.024609501894392,-1.7507831056068344,0.0,0.0,0.0,-0.03321601630186309,0.9994481958866274,0.0,0.0,-3.806975353318365
1360471000000,1302,0.006003821866780625,-1.6213047986817082,0.0,0.0,0.0,-0.32714582951953797,0.9449738653677008,0.0,0.0,-38.19126043473941
1360671000000,1303,0.1953129241648112,-1.6614317229360154,0.0,0.0,0.0,-0.2791526879673856,0.9602467270449733,0.0,0.0,-32.41928199468395
1361471000000,1304,0.39843689929238685,-1.5889397594148804,0.0,0.0,0.0,-0.20495947123186786,0.9787704609112154,0.0,0.0,-23.65425308813769
1363471000000,1305,0.07993126356741401,-1.6287502668708742,0.0,0.0,0.0,-0.27047412822426303,0.9627272438034176,0.0,0.0,-31.384964365531587
1364871000000,1306,0.39518052600787434,-1.566304740366232,0.0,0.0,0.0,-0.17380645496692462,0.9847798313388787,0.0,0.0,-20.0184172998143
1365471000000,1307,0.6591153223216404,-1.4753305918803823,0.0,0.0,0.0,-0.09145219629342588,0.9958094676157225,0.0,0.0,-10.49431276813535
1366071000000,1308,0.406676018373721,-1.5528566542145903,0.0,0.0,0.0,-0.16680758531033044,0.9859894672271793,0.0,0.0,-19.20451380099166
1368671000000,1309,0.6203643075402148,-1.462585134398087,0.0,0.0,0.0,-0.09211572111101256,0.9957483085218866,0.0,0.0,-10.570669418590114
1370671000000,1310,0.43476970988460606,-1.4909887054784123,0.0,0.0,0.0,-0.12389887835649417,0.9922948492973259,0.0,0.0,-14.234343701092323
1372271000000,1311,0.8157394595201248,-1.304741261818429,0.0,0.0,0.0,0.02365672854346903,0.9997201404366227,0.0,-0.0,2.7111143203971517
1372671000000,1312,1.0526337882917507,-1.1240853056699478,0.0,0.0,0.0,0.10649945429514224,0.9943127607724025,0.0,-0.0,12.227126835333204
1373471000000,1313,1.2688356562815435,-0.8877981322121326,0.0,0.0,0.0,0.19532556268733822,0.980738458795654,0.0,-0.0,22.527485362111488
1373671000000,1314,1.4491871883539527,-0.6729869188659008,0.0,0.0,0.0,0.27374499605789393,0.9618023066791136,0.0,-0.0,31.77447616434391
1375471000000,1315,1.2605801593863504,-1.0717920339631002,0.0,0.0,0.0,0.15663914760251366,0.9876559003207331,0.0,-0.0,18.02374765202711
1375871000000,1316,1.198363694649517,-1.291085115231156,0.0,0.0,0.0,0.10681480581103216,0.9942789333278421,0.0,-0.0,12.263470768229414
1377071000000,1317,1.4467837830574037,-0.9282854156902561,0.0,0.0,0.0,0.21823862883001963,0.9758954354265589,0.0,-0.0,25.21120045742075
1379871000000,1318,1.5487872623947885,-0.7550249547936355,0.0,0.0,0.0,0.26419876065272957,0.9644682549827971,0.0,-0.0,30.638696939719242
1380471000000,1319,1.6339301080115027,-0.5310046605396324,0.0,0.0,0.0,0.326956307278076,0.9450394558594283,0.0,-0.0,38.168278957516414
1380671000000,1320,1.4767836712695968,-0.776994051810719,0.0,0.0,0.0,0.25845529601049744,0.9660232191640769,0.0,-0.0,29.956849198321397
