Time,Seq,Pose.Position.x,Pose.Position.y,Pose.Position.z,Pose.Orientation.x,Pose.Orientation.y,Pose.Orientation.z,Pose.Orientation.w,Roll(deg),Pitch(deg),Yaw(deg)
188549000000,55,-0.9446246325403753,2.2327489482143488,0.0,0.0,0.0,-0.9414109812094734,0.3372615668264269,0.0,0.0,-140.57975704907028
188749000000,56,-0.9483156956772625,2.2310450369337316,0.0,0.0,0.0,-0.902899756065506,0.4298511724967721,0.0,0.0,-129.08376890490507
188949000000,57,-0.9478655725142727,2.227726251503593,0.0,0.0,0.0,-0.8561021589751378,0.5168066305670894,0.0,0.0,-117.76342136161303
189349000000,58,-0.9494995682830215,2.225779448277106,0.0,0.0,0.0,-0.7378453664742141,0.674969788340584,0.0,0.0,-95.09639172067584
189749000000,59,-0.9483750946398379,2.2255719898954607,0.0,0.0,0.0,-0.5913957006442073,0.8063815010648168,0.0,0.0,-72.51222805726249
189949000000,60,-0.945545850469775,2.2258625553556355,0.0,0.0,0.0,-0.5089486965974883,0.8607968542180656,0.0,0.0,-61.18765658750312
190149000000,61,-0.9426841195142427,2.227074041249965,0.0,0.0,0.0,-0.4205905518349908,0.9072505650078913,0.0,0.0,-49.74375421418181
190549000000,62,-0.9330734818913767,2.2285054601839764,0.0,0.0,0.0,-0.23467485824695422,0.9720739225525865,0.0,0.0,-27.144915124001432
190949000000,63,-0.9274650713405974,2.2274736908695676,0.0,0.0,0.0,-0.03798320456985335,0.9992783777159419,0.0,0.0,-4.353601897572721
191149000000,64,-0.9196604724806696,2.2312170164900715,0.0,0.0,0.0,0.060606957941437924,0.9981617086670299,0.0,-0.0,6.949304602575676
191349000000,65,-0.9150841652464717,2.234872572338172,0.0,0.0,0.0,0.15877722466215513,0.9873144346805548,0.0,-0.0,18.271858201867083
191549000000,66,-0.9145883449503172,2.2377308674725302,0.0,0.0,0.0,0.2553428314256937,0.966850577100469,0.0,-0.0,29.587800932882008
191949000000,67,-0.912497886922683,2.2386408171810137,0.0,0.0,0.0,0.4393815511796804,0.8983005357245079,0.0,-0.0,52.12885665932538
192349000000,68,-0.9135902973489002,2.237645439879811,0.0,0.0,0.0,0.6111964624705244,0.7914789221852448,0.0,-0.0,75.35213071780852
192549000000,69,-0.9143725460886801,2.2412631674265158,0.0,0.0,0.0,0.6860392808576433,0.7275645023778493,0.0,-0.0,86.6347912150159
