Time,Seq,Pose.Position.x,Pose.Position.y,Pose.Position.z,Pose.Orientation.x,Pose.Orientation.y,Pose.Orientation.z,Pose.Orientation.w,Roll(deg),Pitch(deg),Yaw(deg)
261473000000,123,-1.0285479684624914,2.134700382354431,0.0,0.0,0.0,-0.9122611050611674,0.4096091749370096,0.0,0.0,-131.63942770339304
262673000000,124,-1.1925849070842311,1.926547972512221,0.0,0.0,0.0,-0.8919484586065879,0.45213708893357984,0.0,0.0,-126.23823950612378
263872000000,125,-1.3411429571152544,1.7175848945946324,0.0,0.0,0.0,-0.8841543206016048,0.4671949671834175,0.0,0.0,-124.29526140290996
265073000000,126,-1.4790651424446866,1.4999360651338862,0.0,0.0,0.0,-0.8686582347697023,0.4954118197689522,0.0,0.0,-120.6061802717535
266273000000,127,-1.6000971638414474,1.2762450343059664,0.0,0.0,0.0,-0.8482641624660118,0.529573328893965,0.0,0.0,-116.04673817464293
267472000000,128,-1.7016579036265416,1.0405952658462987,0.0,0.0,0.0,-0.8286325120896137,0.5597929616456928,0.0,0.0,-111.91703825820711
268473000000,129,-1.7812834849434103,0.8403236903889003,0.0,0.0,0.0,-0.8376134507966762,0.5462634044529107,0.0,0.0,-113.77791476148711
269672000000,130,-1.9096405597780788,0.6150184241650823,0.0,0.0,0.0,-0.8832205585362305,0.4689578285719827,0.0,0.0,-124.06666364444409
270872000000,131,-2.073758464001645,0.4112373672461172,0.0,0.0,0.0,-0.9276798172611652,0.3733766953711643,0.0,0.0,-136.15196363579378
272072000000,132,-2.2588602525538497,0.26678953534168437,0.0,0.0,0.0,-0.9662996065012631,0.25742002733956804,0.0,0.0,-150.16593881420542
273873000000,133,-2.4790296648467582,0.14231182458699457,0.0,0.0,0.0,-0.9384845959200934,0.3453211016151477,0.0,0.0,-139.5972035398641
274273000000,134,-2.4878298673775716,0.13562115613955775,0.0,0.0,0.0,-0.8599761829012599,0.5103341697775868,0.0,0.0,-118.62781762790469
274872000000,135,-2.491710383577747,0.1323063251899537,0.0,0.0,0.0,-0.7330439363228227,0.680181290113409,0.0,0.0,-94.28437736591171
