Time,Seq,Pose.Position.x,Pose.Position.y,Pose.Position.z,Pose.Orientation.x,Pose.Orientation.y,Pose.Orientation.z,Pose.Orientation.w,Roll(deg),Pitch(deg),Yaw(deg)
654465000000,288,-1.8472187522284629,-1.194538207226773,0.0,0.0,0.0,-0.5733270196414131,0.8193266311728765,0.0,0.0,-69.9651126989795
654865000000,289,-1.8244156573098427,-1.2621873345774035,0.0,0.0,0.0,-0.48393448616091084,0.8751042298516075,0.0,0.0,-57.88537280799134
655665000000,290,-1.723472837941324,-1.3819505086762591,0.0,0.0,0.0,-0.3813783172766104,0.9244190495177288,0.0,0.0,-44.838169926336136
656865000000,291,-1.5342261351259139,-1.5411466520311208,0.0,0.0,0.0,-0.33482526401633056,0.9422802356923309,0.0,0.0,-39.1238253862104
658265000000,292,-1.3482667021093813,-1.6989785728170554,0.0,0.0,0.0,-0.23575023356347724,0.9718136793515338,0.0,0.0,-27.271701180321696
658465000000,293,-1.3603754894652282,-1.6923161452993714,0.0,0.0,0.0,-0.11937348615546917,0.9928494200044083,0.0,0.0,-13.711892152100484
659465000000,294,-1.2527953805099072,-1.7210020114471474,0.0,0.0,0.0,-0.22441594611930837,0.9744934495046007,0.0,0.0,-25.937072161586403
659865000000,295,-1.191305168204905,-1.7521217062103935,0.0,0.0,0.0,-0.3455061266582295,0.9384164941227469,0.0,0.0,-40.42538934815697
660465000000,296,-1.1162718884281473,-1.8288263070389985,0.0,0.0,0.0,-0.44301842511748524,0.8965125068878979,0.0,0.0,-52.59325542869459
662665000000,297,-0.9864288859660216,-2.000893096951612,0.0,0.0,0.0,-0.2509913597986233,0.9679893270622554,0.0,0.0,-29.07236699334315
